cellID,totalCellDose,statisticalError,nucleusDose,statisticalError
4706,3.63735e-09,7.1285e-09,2.90988e-08,5.7028e-08
4712,2.12829e-07,1.44986e-07,8.63519e-07,6.1966e-07
4713,4.68637e-08,7.11098e-08,1.03815e-07,2.03457e-07
4717,9.86123e-08,1.93261e-07,1.09194e-08,2.14e-08
4727,6.03912e-08,9.88854e-08,8.95061e-08,1.75414e-07
4740,1.06404e-07,1.78574e-07,1.26276e-07,1.49723e-07
4747,7.49354e-08,1.23849e-07,5.44631e-08,7.78814e-08
4757,4.23382e-08,8.29745e-08,0,0
4774,3.24132e-08,4.65958e-08,1.04183e-07,1.26822e-07
4778,1.75572e-09,3.44086e-09,1.40457e-08,2.75269e-08
4784,2.05319e-07,1.57459e-07,4.50124e-07,3.46987e-07
4786,3.30229e-08,6.47183e-08,5.41043e-08,1.06034e-07
4793,1.26476e-08,2.47868e-08,0,0
4803,1.63164e-08,2.32143e-08,1.30531e-07,1.85715e-07
4809,3.019e-09,5.91664e-09,2.4152e-08,4.73332e-08
4814,1.91072e-07,9.82284e-08,8.65042e-07,5.10891e-07
4819,4.52288e-08,5.77177e-08,4.09899e-08,6.92369e-08
4829,5.86116e-07,4.7103e-07,1.51282e-06,1.46418e-06
4831,4.85548e-09,9.5158e-09,3.88439e-08,7.61264e-08
4832,2.23046e-07,2.66509e-07,7.27619e-07,5.07764e-07
4839,3.61733e-07,3.49297e-07,3.84152e-07,2.60052e-07
4844,3.99378e-08,7.82702e-08,0,0
4847,3.18202e-08,6.23614e-08,0,0
4850,4.80427e-08,6.33166e-08,3.02708e-07,4.80643e-07
4855,4.94837e-08,4.07644e-08,1.63021e-07,1.87165e-07
4858,2.32483e-08,4.55621e-08,1.85986e-07,3.64497e-07
4861,2.59693e-07,1.4658e-07,8.08673e-07,4.77857e-07
4862,1.37697e-08,2.6986e-08,0,0
4871,1.27401e-07,1.04326e-07,3.26507e-07,2.85104e-07
4896,1.36493e-08,2.67499e-08,1.09194e-07,2.14e-07
4904,4.3578e-08,6.85962e-08,8.03811e-08,1.57531e-07
4906,1.84506e-07,3.25012e-07,9.03627e-08,1.66105e-07
4916,4.11808e-09,8.07062e-09,3.29446e-08,6.4565e-08
4931,2.63623e-08,3.85273e-08,8.47739e-08,9.87399e-08
4936,7.17264e-08,1.4057e-07,0,0
4944,1.97221e-07,1.7025e-07,6.05278e-07,5.84276e-07
4948,2.60029e-07,2.0706e-07,4.56904e-07,3.62765e-07
4962,3.30069e-09,6.46871e-09,2.64055e-08,5.17496e-08
4966,2.56679e-07,1.83293e-07,3.59162e-07,4.51632e-07
4974,8.24119e-09,1.61511e-08,6.59295e-08,1.29209e-07
4980,5.86041e-08,1.03451e-07,4.85985e-08,8.17944e-08
4985,5.92344e-08,9.09577e-08,1.12433e-07,1.85353e-07
4989,1.11302e-07,7.38493e-08,5.65737e-07,3.81905e-07
4993,8.48449e-08,1.56318e-07,1.92501e-07,3.06149e-07
5005,1.90502e-08,2.39823e-08,1.52401e-07,1.91859e-07
5008,1.03311e-07,1.67592e-07,1.54831e-07,2.55014e-07
5013,7.41679e-09,1.45354e-08,5.93343e-08,1.16284e-07
5016,2.98319e-08,2.71208e-08,2.38655e-07,2.16967e-07
5018,2.19338e-08,4.29859e-08,0,0
5038,6.11603e-08,6.46618e-08,8.57263e-08,1.17209e-07
5039,9.3976e-09,1.84174e-08,7.51808e-08,1.4734e-07
5041,3.29342e-06,9.45634e-07,9.59182e-06,3.35453e-06
5059,3.37591e-07,2.30171e-07,7.03175e-07,9.53835e-07
5062,7.68152e-07,3.50608e-07,1.86402e-06,1.1097e-06
5066,2.50421e-08,4.90777e-08,0,0
5079,1.94803e-07,2.50899e-07,2.87365e-07,4.96062e-07
5103,6.79243e-09,1.33118e-08,5.43394e-08,1.06495e-07
5111,1.03985e-07,1.22733e-07,8.3188e-07,9.81861e-07
5118,1.4068e-08,2.05207e-08,1.12544e-07,1.64166e-07
5127,1.38892e-07,1.10631e-07,7.82452e-07,7.30823e-07
5129,1.35558e-06,5.5714e-07,3.95304e-06,1.91203e-06
5132,4.20186e-07,2.6592e-07,6.16033e-07,3.47496e-07
5138,7.97586e-09,1.56311e-08,0,0
