cellID,ratio_DSB_Gy_Gbp,ratio_DSB_Gy_Gbp_Std,ratio_SSB_Gy_Gbp,ratio_SSB_Gy_Gbp_Std
6382,9.3718,18.1853,160.041,269.132
6384,1.4219,1.99866,56.1003,76.5676
6385,1.5787,2.20893,69.068,82.0487
6387,2.33359,2.45987,75.6357,74.0955
6390,0,0,234.029,474.167
6391,0,0,59.4391,128.555
6392,0,0,9.55679,25.7637
6394,0,0,37.8829,104.996
6398,0.313718,0.677342,36.2345,50.5137
6407,1.15915,1.26632,51.4714,50.2659
6409,0,0,106.396,294.885
6411,0,0,111.784,309.818
6414,1.57368,2.12341,79.0773,101.864
6417,0.600012,1.02843,44.4009,54.131
6418,0,0,153.419,310.902
6421,0,0,37.6425,87.5999
6427,0,0,20.3691,51.5013
6431,0,0,201.129,557.444
6432,0,0,34.8223,96.5127
6433,0,0,139.212,385.837
6438,0.967957,1.37349,69.5316,74.3632
6441,0.481991,0.588542,30.6546,28.7596
6442,1.00903,1.46759,37.1898,46.8024
6444,0.971744,2.23896,74.4356,137.672
6447,0,0,27.0671,47.0298
6462,5.52686,13.431,136.79,287.105
6464,0.946515,0.775683,37.7315,21.7047
6466,0,0,65.7275,182.169
6472,0.928931,1.18815,41.5955,39.9273
6476,0,0,51.2222,119.456
6478,1.50124,2.42595,72.5214,122.435
6480,0,0,22.4664,41.5457
6483,0.900319,1.64387,57.6204,90.5319
6488,0.666975,1.10784,35.7943,47.5873
6497,0,0,34.4166,74.5869
6498,4.52903,8.07586,155.497,187.574
6506,1.7889,3.97087,107.334,175.201
6507,0.665728,1.30877,26.851,44.3955
6512,3.84111,5.81021,96.2679,118.191
6513,0,0,182.76,506.536
6519,2.30222,4.36514,61.0089,94.2978
6520,1.37695,1.80566,45.5541,43.6262
6524,1.1793,0.736632,59.6851,24.8415
6525,1.48505,3.33501,72.7673,109.386
6526,0.948895,1.20062,58.357,42.6451
6527,0,0,0.415334,1.14019
6530,0,0,183.929,509.774
6531,0,0,24.6251,61.8491
6532,0,0,208.061,576.658
6542,0,0,187.81,371.623
6548,1.48712,3.41392,124.918,207.207
6549,0.157647,0.352434,12.9271,23.7295
6551,1.32135,1.22266,48.2731,36.2017
6552,2.01343,5.58039,90.6044,251.117
6553,1.55796,0.761978,61.1902,24.1727
6556,0.930345,1.22714,23.4733,24.4954
6557,2.00843,3.62314,63.8682,75.1534
6563,0,0,128.107,355.059
6565,0.614212,0.677823,53.9278,46.7808
6570,1.18495,2.6855,77.0217,139.29
6577,0,0,64.985,180.111
6578,3.47451,9.62989,74.2677,205.839
6581,0,0,179.403,497.23
6582,0.274201,0.609389,19.7424,30.7094
6583,0.930271,1.81273,53.2115,88.3791
6587,0,0,204.374,566.438
6588,0,0,154.222,427.439
6591,0,0,24.66,68.3471
6602,0,0,24.6859,68.4189
6623,0,0,7.59179,19.2449
6625,1.37315,0.868389,57.7321,28.6483
6632,0.238594,0.269186,48.3392,31.3475
6635,1.52759,1.84374,65.44,71.8976
6651,0,0,189.515,525.255
6671,1.20822,1.42356,58.263,54.7192
6676,1.38508,1.66193,53.3256,55.2352
6681,0.221316,0.369531,18.2586,22.307
6683,0,0,124.48,249.18
6690,0.490187,1.03651,67.4007,75.1279
6703,1.19965,2.86121,119.965,217.561
6707,0.581346,1.46561,35.1715,74.6461
6716,0.420399,0.978365,49.1866,97.3805
6725,0,0,173.928,425.942
6732,9.1046,20.6688,182.092,296.052
6740,0.874088,0.493666,47.5964,16.6669
6754,0.716168,0.941156,32.4803,36.9493
