cellID,SSB,statisticalError,DSB,statisticalError
5714,5.4e-06,7.88743e-06,0,0
5724,9.9e-05,0.000140497,2e-06,3.54928e-06
5725,1.8e-06,3.52765e-06,0,0
5733,3.34e-05,5.32477e-05,2e-07,3.91961e-07
5734,2.48e-05,2.29276e-05,2e-07,3.91961e-07
5735,1.12e-05,1.57649e-05,0,0
5738,0.0001304,0.00012186,3e-06,3.57032e-06
5740,3.5e-05,2.92056e-05,1.2e-06,2.35176e-06
5741,2.6e-06,5.09549e-06,0,0
5743,2.14e-05,3.3741e-05,0,0
5744,1.54e-05,2.32169e-05,2e-07,3.91961e-07
5745,0.0007744,0.000211761,1.84e-05,8.64453e-06
5751,4.68e-05,7.88778e-05,1.4e-06,2.11063e-06
5761,0.0001692,0.000149783,5e-06,6.7769e-06
5767,3.48e-05,6.29523e-05,1e-06,1.9598e-06
5770,2.06e-05,2.01599e-05,0,0
5772,4.2e-06,6.13467e-06,2e-07,3.91961e-07
5773,6.06e-05,0.000110117,1.8e-06,2.85337e-06
5774,8.68e-05,6.73035e-05,1.2e-06,1.23917e-06
5776,1.06e-05,2.07739e-05,0,0
5778,5.66e-05,5.65282e-05,2.8e-06,3.18368e-06
5784,3.8e-06,7.44726e-06,0,0
5785,4.2e-06,8.23118e-06,2e-07,3.91961e-07
5788,6.6e-06,1.29347e-05,2e-07,3.91961e-07
5789,1.38e-05,1.9694e-05,6e-07,1.17588e-06
5790,1.8e-05,2.49971e-05,6e-07,1.17588e-06
5791,2.64e-05,3.30457e-05,8e-07,1.23941e-06
5794,0.0001526,0.00013375,4.6e-06,5.06415e-06
5798,2.2e-06,4.31157e-06,0,0
5801,4.6e-05,4.74392e-05,1.6e-06,2.7715e-06
5804,6.8e-06,9.9923e-06,0,0
5805,1.38e-05,2.37801e-05,4e-07,7.83922e-07
5806,2.8e-06,5.48745e-06,0,0
5807,2.54e-05,2.13695e-05,2e-07,3.91961e-07
5808,4.8e-06,9.40706e-06,0,0
5812,4.58e-05,4.38909e-05,1e-06,1.03676e-06
5813,2.12e-05,2.46797e-05,0,0
5815,8.5e-05,0.000145126,4e-06,7.09856e-06
5816,2.8e-06,5.48745e-06,0,0
5817,6.58e-05,4.29081e-05,4e-07,5.54261e-07
5818,3.1e-05,3.41697e-05,4e-07,7.83922e-07
5820,5.04e-05,4.48653e-05,6e-07,8.76381e-07
5824,1e-05,1.9598e-05,2e-07,3.91961e-07
5829,3.76e-05,2.76268e-05,0,0
5833,1.6e-05,3.13569e-05,4e-07,7.83922e-07
5837,6.4e-06,1.25427e-05,2e-07,3.91961e-07
5840,4.14e-05,7.20688e-05,1.2e-06,2.35176e-06
5842,0.0001268,7.02759e-05,2.8e-06,2.14567e-06
5845,8.8e-06,1.72463e-05,2e-07,3.91961e-07
5846,9.34e-05,6.21482e-05,1.6e-06,1.56737e-06
5857,1.6e-06,3.13569e-06,0,0
5858,1.36e-05,2.66533e-05,6e-07,1.17588e-06
5862,0.0001354,9.45958e-05,1.8e-06,2.50953e-06
5863,7.24e-05,7.12533e-05,3.4e-06,4.20268e-06
5865,0.0002076,0.000223,3.2e-06,4.07282e-06
5869,1.74e-05,1.92339e-05,6e-07,8.76381e-07
5872,1.56e-05,3.05729e-05,4e-07,7.83922e-07
5873,3e-05,3.869e-05,2e-07,3.91961e-07
5879,4.3e-05,3.54186e-05,4e-07,5.54261e-07
5880,3.6e-06,7.05529e-06,0,0
5888,1.22e-05,2.39096e-05,6e-07,1.17588e-06
5892,1.02e-05,1.999e-05,2e-07,3.91961e-07
5895,3.6e-06,5.70673e-06,0,0
5901,7.8e-06,1.084e-05,2e-07,3.91961e-07
5905,1.2e-05,1.4119e-05,6e-07,1.17588e-06
5907,8.16e-05,4.91967e-05,3.2e-06,3.13475e-06
5913,3.92e-05,4.09866e-05,2e-07,3.91961e-07
5916,6.16e-05,9.30874e-05,3.2e-06,5.17007e-06
5917,3.98e-05,3.22944e-05,1.6e-06,2.07379e-06
5923,1.4e-05,1.9407e-05,4e-07,7.83922e-07
5924,0.0001188,0.000104111,5.6e-06,6.07085e-06
5925,8.4e-06,1.64624e-05,0,0
5929,0.000176,0.000333667,4.8e-06,9.40706e-06
5931,1.14e-05,2.23418e-05,0,0
5933,4.22e-05,6.97232e-05,8e-07,1.56784e-06
5934,3.8e-06,5.82655e-06,0,0
5942,5.08e-05,6.15791e-05,8e-07,1.23941e-06
5947,3.48e-05,4.97391e-05,6e-07,1.17588e-06
5955,2.2e-05,2.70212e-05,6e-07,6.7876e-07
5957,6e-06,1.17588e-05,2e-07,3.91961e-07
5958,4.4e-06,8.62314e-06,0,0
5959,0.0001228,8.59621e-05,2.2e-06,2.38366e-06
5960,5.54e-05,7.73837e-05,1.2e-06,1.46635e-06
5967,0.0015384,0.000462833,3.78e-05,1.66027e-05
5969,1.52e-05,1.9335e-05,2e-07,3.91961e-07
5974,1.04e-05,2.0382e-05,2e-07,3.91961e-07
5975,1.2e-06,2.35176e-06,0,0
5976,5.48e-05,7.95238e-05,2.4e-06,3.71824e-06
5977,1.2e-05,2.35176e-05,2e-07,3.91961e-07
5980,1.6e-06,3.13569e-06,0,0
5984,7.6e-06,1.48945e-05,4e-07,7.83922e-07
5988,3e-06,5.87941e-06,0,0
5993,3.66e-05,3.33875e-05,0,0
5994,0.0001194,0.000153599,4.4e-06,6.12202e-06
5996,3.94e-05,4.17903e-05,1.2e-06,1.46635e-06
5997,6e-07,1.17588e-06,0,0
6005,1.24e-05,2.43016e-05,0,0
6009,1.2e-06,2.35176e-06,0,0
6011,5.76e-05,5.71183e-05,2e-07,3.91961e-07
6025,2e-06,3.91961e-06,2e-07,3.91961e-07
6027,1.02e-05,1.43521e-05,0,0
6035,2.12e-05,4.15478e-05,0,0
6036,6.08e-05,4.41266e-05,1.2e-06,1.35752e-06
6037,7.52e-05,8.70344e-05,2.4e-06,3.37146e-06
6042,7.8e-06,1.38076e-05,0,0
6044,1.6e-06,3.13569e-06,0,0
6045,4.54e-05,3.60356e-05,1e-06,1.4131e-06
6056,2.14e-05,2.61635e-05,0,0
6068,0.0001764,0.000127641,2.4e-06,3.59212e-06
