cellID,SSB,statisticalError,DSB,statisticalError
5006,8.4e-05,5.71792e-05,2.2e-06,2.56979e-06
5017,1.88e-05,3.00443e-05,2e-07,3.91961e-07
5023,2.2e-06,4.31157e-06,0,0
5025,4.6e-06,9.0151e-06,2e-07,3.91961e-07
5052,2.56e-05,3.96613e-05,0,0
5057,4.32e-05,3.83653e-05,1e-06,1.61602e-06
5060,1.4e-05,2.74373e-05,4e-07,7.83922e-07
5067,5.2e-06,1.0191e-05,0,0
5069,4.24e-05,3.36459e-05,1.2e-06,1.23917e-06
5081,5.4e-05,4.21494e-05,1e-06,1.17567e-06
5087,1e-06,1.9598e-06,0,0
5094,4.4e-06,5.94372e-06,0,0
5095,4e-06,7.83922e-06,0,0
5101,1.36e-05,2.66533e-05,1e-06,1.9598e-06
5113,6.6e-06,1.29347e-05,0,0
5115,1.28e-05,1.64882e-05,4e-07,5.54261e-07
5120,9.8e-06,1.55052e-05,4e-07,7.83922e-07
5124,6.6e-06,9.47945e-06,2e-07,3.91961e-07
5132,5.84e-05,6.53018e-05,2.2e-06,3.06101e-06
5133,0.000125,0.000137364,3.4e-06,5.52904e-06
5145,4.12e-05,5.17344e-05,4e-07,5.54261e-07
5152,1.06e-05,1.47114e-05,2e-07,3.91961e-07
5157,0.0001714,8.2107e-05,3.6e-06,3.03478e-06
5164,6e-07,1.17588e-06,0,0
5177,1.78e-05,2.02532e-05,4e-07,7.83922e-07
5182,0.0001078,0.000144016,3.6e-06,5.01906e-06
5186,2.76e-05,3.24063e-05,4e-07,7.83922e-07
5188,0.0001506,0.000124999,3.4e-06,4.81605e-06
5197,0.0001608,6.89839e-05,3.8e-06,2.85186e-06
5204,2.86e-05,2.48693e-05,6e-07,8.76381e-07
5211,0.000184,0.000119624,1e-06,1.03676e-06
5214,7.4e-06,1.23758e-05,0,0
5216,1.2e-05,2.35176e-05,6e-07,1.17588e-06
5217,5.2e-05,4.19027e-05,8e-07,1.10852e-06
5218,0.0011708,0.000270866,2.4e-05,8.84497e-06
5229,5.18e-05,3.60333e-05,0,0
5233,2.16e-05,3.75823e-05,4e-07,7.83922e-07
5237,2.2e-06,4.31157e-06,0,0
5239,1.3e-05,2.54775e-05,0,0
5250,5.2e-06,1.0191e-05,0,0
5255,3e-06,5.87941e-06,0,0
5256,1.02e-05,1.48985e-05,2e-07,3.91961e-07
5262,9.2e-06,1.80302e-05,0,0
5267,6.26e-05,5.81131e-05,6e-07,8.76381e-07
5269,8.34e-05,5.85147e-05,3.2e-06,3.41623e-06
5274,2e-06,3.91961e-06,0,0
5277,0.0001798,0.000104171,3.6e-06,3.03478e-06
5278,1.42e-05,2.00802e-05,0,0
5282,4.14e-05,8.11359e-05,1.8e-06,3.52765e-06
5283,6.4e-06,8.93721e-06,0,0
5287,5.2e-06,1.0191e-05,0,0
