cellID,totalCellDose,statisticalError,nucleusDose,statisticalError
5294,7.68169e-10,1.50546e-09,6.14535e-09,1.20437e-08
5302,1.11655e-07,1.35692e-07,5.31805e-08,1.04223e-07
5310,7.42166e-09,1.4545e-08,5.93732e-08,1.1636e-07
5311,2.20544e-07,1.39125e-07,1.1851e-06,8.40433e-07
5320,1.3043e-08,2.55616e-08,1.04344e-07,2.04493e-07
5336,6.42342e-09,1.25886e-08,5.13873e-08,1.00709e-07
5342,2.59002e-07,2.86293e-07,3.27854e-07,3.42179e-07
5351,7.24453e-07,3.13169e-07,2.18952e-06,1.57245e-06
5361,1.72194e-08,3.37466e-08,1.37755e-07,2.69973e-07
5363,1.15944e-07,2.09474e-07,5.83851e-07,1.00472e-06
5376,2.15098e-07,1.84745e-07,3.81313e-07,3.13275e-07
5379,6.40495e-08,7.19184e-08,2.71447e-07,3.41718e-07
5390,1.53539e-07,2.1585e-07,2.15012e-07,2.29114e-07
5397,1.19128e-06,4.63175e-07,2.39342e-06,1.03373e-06
5407,9.33195e-08,7.74306e-08,1.76632e-07,2.39973e-07
5415,2.5117e-08,2.38162e-08,2.00936e-07,1.9053e-07
5430,4.88058e-08,5.19746e-08,6.39368e-08,1.25304e-07
5438,1.69829e-06,6.20915e-07,5.53395e-06,1.75939e-06
5454,1.99302e-06,7.21315e-07,5.62395e-06,2.52532e-06
5463,4.02739e-08,6.791e-08,1.60397e-07,2.38079e-07
5466,3.1515e-08,6.17631e-08,1.27937e-07,2.50732e-07
5467,2.25374e-07,2.07842e-07,5.29064e-07,4.52152e-07
5468,5.68784e-08,1.11471e-07,0,0
5473,1.89929e-08,2.18568e-08,1.51943e-07,1.74855e-07
5476,1.11815e-08,2.19135e-08,0,0
5491,1.40472e-08,2.75298e-08,1.12378e-07,2.20239e-07
5497,2.34352e-07,2.16343e-07,5.08963e-07,4.31908e-07
5503,1.15928e-08,2.27196e-08,9.27425e-08,1.81757e-07
5505,6.72657e-08,6.8639e-08,1.79104e-07,2.27113e-07
5524,3.99251e-08,7.82454e-08,0,0
5527,3.37916e-07,3.79077e-07,2.90746e-07,2.66246e-07
5530,1.24296e-07,1.02084e-07,4.79575e-07,5.32367e-07
5536,1.32624e-07,1.65093e-07,4.73341e-07,3.25295e-07
5542,3.24656e-09,6.36262e-09,2.59725e-08,5.09009e-08
5547,1.38545e-08,2.71521e-08,1.10836e-07,2.17217e-07
5555,6.98992e-07,3.3156e-07,1.92344e-06,1.05116e-06
5558,5.9332e-08,1.16279e-07,0,0
5560,8.21357e-09,1.6097e-08,6.57086e-08,1.28776e-07
5573,2.87089e-08,3.01652e-08,2.29672e-07,2.41321e-07
5577,7.5612e-09,1.48185e-08,0,0
5588,1.14276e-08,2.23959e-08,0,0
5589,7.34089e-09,1.43867e-08,5.87271e-08,1.15094e-07
5591,2.16677e-07,1.9496e-07,7.04213e-07,4.53683e-07
5593,1.2672e-08,2.48346e-08,1.01376e-07,1.98677e-07
5603,6.6976e-07,2.96289e-07,1.9374e-06,1.08296e-06
5605,2.06355e-08,2.51898e-08,5.88633e-08,6.4344e-08
5607,9.35301e-09,1.83301e-08,7.42893e-08,1.45592e-07
5611,5.95471e-07,3.64342e-07,1.05574e-06,4.9829e-07
5623,3.73993e-08,3.32078e-08,2.77199e-07,2.6216e-07
5626,3.94313e-08,7.72777e-08,1.25759e-07,2.46463e-07
5630,6.21222e-08,4.87939e-08,4.96977e-07,3.90351e-07
5631,3.64605e-08,7.14555e-08,0,0
5632,1.24976e-08,2.44928e-08,9.99805e-08,1.95942e-07
5638,7.62785e-08,6.66297e-08,3.50459e-07,3.64808e-07
5643,2.10848e-08,4.13221e-08,0,0
5652,4.08842e-07,2.88912e-07,1.64517e-06,1.61717e-06
5657,7.33083e-08,1.4367e-07,0,0
5662,1.10456e-08,1.54038e-08,8.83646e-08,1.2323e-07
5665,1.44277e-07,1.01838e-07,5.78228e-07,5.4218e-07
5673,3.54682e-08,6.95107e-08,0,0
5676,6.89457e-09,9.71182e-09,5.51566e-08,7.76945e-08
5680,4.39819e-08,7.03447e-08,3.51855e-07,5.62758e-07
5694,9.35588e-08,1.00971e-07,3.22928e-07,2.9286e-07
5695,4.20062e-07,5.66801e-07,1.0596e-06,1.86181e-06
5705,1.35966e-09,2.66467e-09,1.08773e-08,2.13174e-08
5710,4.61619e-08,9.04682e-08,0,0
5712,2.41201e-09,4.72707e-09,1.92961e-08,3.78166e-08
5716,4.35517e-09,8.53528e-09,3.48414e-08,6.82823e-08
5720,7.55526e-09,1.48068e-08,6.04421e-08,1.18455e-07
5731,4.64132e-08,7.32241e-08,4.66478e-08,9.14206e-08
5735,2.59267e-07,1.68988e-07,9.37992e-07,6.19892e-07
5740,4.25416e-08,5.90751e-08,1.58979e-07,3.11568e-07
5745,6.25281e-08,1.22543e-07,5.00225e-07,9.80343e-07
5747,1.89642e-07,1.31886e-07,4.17492e-07,2.74135e-07
5748,1.69021e-07,2.00366e-07,5.31294e-07,6.5529e-07
5750,2.63552e-08,4.73858e-08,1.82724e-08,3.58102e-08
5763,3.94038e-08,7.72236e-08,2.02005e-07,3.9589e-07
5765,2.28226e-07,3.20177e-07,7.08843e-07,1.3355e-06
5769,5.03919e-09,9.87582e-09,4.03135e-08,7.90065e-08
5772,2.16722e-07,1.21706e-07,5.04873e-07,3.14119e-07
5773,6.04477e-08,8.31581e-08,3.59484e-07,5.9602e-07
