cellID,totalCellDose,statisticalError,nucleusDose,statisticalError
823,1.59732e-07,1.69446e-07,1.10058e-07,1.27874e-07
828,2.77578e-07,1.9353e-07,6.77954e-07,5.12361e-07
831,1.33301e-07,1.79009e-07,6.0593e-08,8.42026e-08
835,8.48998e-09,1.66387e-08,6.79198e-08,1.3311e-07
836,2.88154e-07,1.81513e-07,4.44049e-07,3.35316e-07
837,7.67455e-08,9.53615e-08,3.31373e-07,6.49427e-07
839,2.09658e-07,1.57891e-07,4.5333e-07,3.13384e-07
840,3.05365e-07,4.13001e-07,4.18736e-07,2.84758e-07
843,9.77237e-08,1.04101e-07,5.79685e-08,8.04408e-08
850,8.81627e-09,1.72782e-08,7.05302e-08,1.38225e-07
860,1.91281e-08,2.98511e-08,3.68788e-08,7.22751e-08
864,4.21283e-08,8.08885e-08,6.90695e-09,1.35363e-08
867,1.55618e-08,2.47669e-08,2.70846e-08,5.30806e-08
869,1.15936e-08,2.27211e-08,9.27484e-08,1.81769e-07
870,1.07093e-07,1.97881e-07,5.0332e-08,9.17649e-08
871,3.64487e-07,2.30423e-07,8.66939e-07,6.38704e-07
872,8.09031e-08,1.19106e-07,1.0173e-07,1.40997e-07
878,1.11399e-08,2.1832e-08,8.91191e-08,1.74656e-07
880,9.48869e-08,1.70717e-07,6.3669e-08,8.842e-08
881,6.91801e-08,1.35579e-07,0,0
882,1.81598e-08,2.52119e-08,1.45279e-07,2.01695e-07
884,5.66302e-09,1.10984e-08,4.53042e-08,8.87873e-08
886,1.4318e-07,1.68097e-07,0,0
888,2.88208e-09,5.64832e-09,2.30567e-08,4.51866e-08
893,2.79603e-08,4.36157e-08,5.13935e-08,8.8053e-08
894,2.59714e-07,2.65595e-07,2.57719e-07,2.71644e-07
900,1.38906e-07,2.29767e-07,9.17787e-07,1.79868e-06
904,1.57991e-08,3.09632e-08,0,0
913,7.66222e-08,1.1138e-07,4.03639e-07,7.91053e-07
915,9.09342e-08,1.35157e-07,3.13554e-07,4.71254e-07
916,1.84492e-08,3.61568e-08,0,0
917,1.88701e-08,3.69816e-08,0,0
