cellID,totalCellDose,statisticalError,nucleusDose,statisticalError
3997,1.95588e-08,3.8316e-08,1.5647e-07,3.06528e-07
4002,4.28267e-08,6.03526e-08,3.42614e-07,4.82821e-07
4009,5.55088e-07,1.08743e-06,0,0
4059,9.1564e-08,1.79376e-07,0,0
4062,4.23897e-07,8.30423e-07,0,0
4066,6.08547e-08,1.19216e-07,4.86838e-07,9.53725e-07
4112,9.09122e-07,1.78099e-06,0,0
4119,6.17351e-08,1.2094e-07,4.93881e-07,9.67523e-07
4143,1.02453e-07,2.00708e-07,2.77357e-07,5.43347e-07
4144,1.69129e-07,3.31327e-07,0,0
4150,1.54905e-07,2.79699e-07,1.01453e-07,1.98749e-07
4151,7.24596e-08,1.4195e-07,0,0
4167,3.83392e-07,7.51073e-07,3.16495e-07,6.2002e-07
4172,9.87253e-07,1.65642e-06,8.94539e-08,1.75242e-07
4202,4.42083e-08,8.6605e-08,3.53667e-07,6.9284e-07
4205,8.32886e-08,1.63164e-07,6.66309e-07,1.30531e-06
4219,8.37424e-09,1.64053e-08,6.69939e-08,1.31242e-07
4227,1.39561e-08,2.73403e-08,1.11649e-07,2.18722e-07
4238,6.89361e-08,1.35047e-07,1.14438e-07,2.24187e-07
4242,2.97406e-08,5.82623e-08,2.37924e-07,4.66099e-07
4260,1.52965e-07,2.17013e-07,1.22372e-06,1.73611e-06
4269,1.87942e-08,3.68182e-08,1.50353e-07,2.94545e-07
4313,5.53104e-07,7.65796e-07,3.45365e-06,4.96846e-06
4314,2.60425e-08,5.10179e-08,2.0834e-07,4.08143e-07
4318,2.75851e-08,5.40398e-08,2.20681e-07,4.32318e-07
4331,4.94388e-08,9.68516e-08,3.9551e-07,7.74813e-07
4354,1.53548e-07,1.96678e-07,4.9671e-07,7.08733e-07
4358,2.13532e-08,4.18313e-08,1.70825e-07,3.3465e-07
4385,1.18626e-07,1.78996e-07,2.69127e-07,5.27225e-07
4388,1.14572e-07,2.24448e-07,2.81499e-07,5.51461e-07
4392,5.40484e-08,7.53158e-08,4.32387e-07,6.02526e-07
4393,7.26411e-08,1.02287e-07,2.36774e-07,4.63844e-07
4395,1.67308e-07,3.2776e-07,1.53848e-07,3.01391e-07
4401,4.48558e-08,8.78734e-08,0,0
4413,4.23538e-08,8.29718e-08,3.3883e-07,6.63775e-07
4415,2.67338e-08,5.23721e-08,2.13871e-07,4.18977e-07
4418,7.78935e-08,1.52595e-07,6.23148e-07,1.22076e-06
4431,1.45712e-08,2.85452e-08,1.16569e-07,2.28362e-07
4436,1.14438e-07,2.24186e-07,4.56483e-07,8.94259e-07
4440,4.67472e-08,9.15788e-08,0,0
4443,1.13509e-08,2.22366e-08,9.08072e-08,1.77893e-07
4444,5.05915e-08,9.91098e-08,4.04732e-07,7.92878e-07
4450,1.70215e-07,3.33454e-07,0,0
4458,7.06904e-07,1.34163e-06,2.4662e-07,3.74958e-07
4467,1.13423e-08,2.22199e-08,9.07388e-08,1.77759e-07
4472,1.9078e-07,3.73742e-07,4.47299e-07,8.76267e-07
4473,3.49592e-08,6.84858e-08,2.79674e-07,5.47886e-07
4474,4.54076e-07,6.29035e-07,1.00557e-07,1.96993e-07
4481,1.07383e-07,2.10364e-07,3.2998e-07,6.46438e-07
4489,5.37138e-08,1.05226e-07,0,0
4496,2.58062e-07,4.25526e-07,3.6524e-07,7.15512e-07
4497,9.68817e-08,1.89793e-07,7.75054e-07,1.51835e-06
4503,1.4116e-08,2.76536e-08,1.12928e-07,2.21229e-07
4508,9.67223e-09,1.89481e-08,7.73778e-08,1.51585e-07
4512,4.76667e-09,9.33801e-09,3.81334e-08,7.47041e-08
4555,2.81852e-08,5.52154e-08,2.25482e-07,4.41723e-07
4561,2.63468e-08,3.67499e-08,2.10775e-07,2.93999e-07
4562,1.60071e-07,2.05189e-07,5.31284e-07,7.36882e-07
4566,1.59822e-07,3.13094e-07,0,0
4579,7.98721e-08,1.56471e-07,1.28911e-07,2.52539e-07
4585,1.89864e-08,3.71948e-08,1.51892e-07,2.97559e-07
4588,1.75502e-07,3.43812e-07,0,0
4590,3.43264e-07,6.7246e-07,0,0
4591,3.66305e-07,4.5738e-07,1.24034e-06,1.56282e-06
4596,3.88731e-07,7.26843e-07,1.45058e-07,2.84172e-07
4609,3.46497e-08,6.78794e-08,2.77197e-07,5.43035e-07
4618,3.36477e-08,6.59164e-08,2.69181e-07,5.27331e-07
4621,6.70484e-09,1.31349e-08,5.36387e-08,1.05079e-07
4627,1.059e-07,1.56017e-07,8.47199e-07,1.24814e-06
4630,2.84914e-08,5.58152e-08,2.27931e-07,4.46522e-07
4631,2.27741e-08,4.4615e-08,1.82193e-07,3.5692e-07
4639,1.95352e-08,3.82698e-08,1.56281e-07,3.06158e-07
4650,1.27044e-07,2.48881e-07,0,0
4653,1.76655e-08,3.4607e-08,1.41324e-07,2.76856e-07
4655,9.07884e-09,1.77856e-08,0,0
4659,6.50899e-08,1.00982e-07,3.91854e-07,7.6765e-07
4678,1.47496e-08,2.88947e-08,1.17996e-07,2.31157e-07
4681,4.52153e-08,8.85776e-08,3.61722e-07,7.08621e-07
4685,6.91384e-09,1.35443e-08,5.53107e-08,1.08355e-07
4690,3.68505e-07,7.21909e-07,0,0
4694,3.93568e-07,7.71007e-07,0,0
4695,1.10755e-07,1.6827e-07,2.43059e-07,4.76158e-07
4698,1.79622e-07,2.50189e-07,7.97307e-07,1.56194e-06
4709,9.3127e-08,1.38444e-07,2.27002e-07,4.44702e-07
4713,1.9608e-08,3.84124e-08,1.56864e-07,3.07299e-07
4718,1.05567e-07,1.46212e-07,4.3336e-07,8.4896e-07
4727,1.60851e-07,3.1511e-07,0,0
4735,1.27731e-08,2.50228e-08,1.02185e-07,2.00182e-07
4747,2.93548e-08,5.75067e-08,2.34839e-07,4.60054e-07
4748,8.7245e-08,1.70915e-07,6.9796e-07,1.36732e-06
4765,7.05677e-08,1.38244e-07,0,0
4769,7.3614e-08,1.44211e-07,5.88912e-07,1.15369e-06
4778,1.21139e-07,2.37313e-07,0,0
4779,1.54105e-07,1.92255e-07,1.23284e-06,1.53804e-06
4781,9.36396e-08,1.83442e-07,1.22183e-07,2.39358e-07
4796,2.28785e-07,4.41266e-07,2.0498e-07,3.50176e-07
4802,2.07214e-08,4.05937e-08,1.65772e-07,3.2475e-07
4806,1.60321e-07,2.22469e-07,5.98361e-07,1.1722e-06
4827,1.07564e-08,2.10719e-08,8.60508e-08,1.68575e-07
4834,1.90741e-07,2.53186e-07,1.12119e-06,1.33378e-06
4839,5.56037e-07,8.9793e-07,2.23056e-07,4.36971e-07
4844,1.55565e-07,2.74557e-07,1.24452e-06,2.19645e-06
4849,2.06917e-08,4.05354e-08,1.65533e-07,3.24283e-07
4852,1.09792e-08,2.15085e-08,0,0
4853,3.53017e-08,6.91568e-08,2.82414e-07,5.53254e-07
4854,7.72502e-09,1.51335e-08,6.18001e-08,1.21068e-07
4856,7.48008e-08,1.46536e-07,0,0
4857,1.61374e-07,3.16135e-07,1.29099e-06,2.52908e-06
4861,7.59027e-08,1.48695e-07,0,0
4868,2.18146e-07,4.27353e-07,0,0
4873,2.27023e-08,4.44742e-08,0,0
4875,4.01171e-08,7.85901e-08,3.20936e-07,6.28721e-07
4879,2.49031e-08,4.87857e-08,1.99225e-07,3.90286e-07
4880,4.60195e-08,7.28549e-08,3.68156e-07,5.82839e-07
4902,9.27832e-08,1.30895e-07,7.42265e-07,1.04716e-06
4929,3.11453e-09,6.10143e-09,2.49162e-08,4.88114e-08
4934,2.76964e-08,5.42577e-08,2.21571e-07,4.34062e-07
4948,1.30662e-07,2.55969e-07,0,0
4952,8.55284e-08,1.67552e-07,6.84227e-07,1.34041e-06
4953,2.01443e-07,3.79416e-07,6.33631e-08,1.2413e-07
4956,2.7825e-08,5.45097e-08,2.226e-07,4.36077e-07
4960,2.38632e-08,4.67485e-08,1.90906e-07,3.73988e-07
4962,1.67406e-07,2.54916e-07,1.33925e-06,2.03933e-06
4967,4.59158e-08,6.38414e-08,3.67326e-07,5.10731e-07
4973,2.56642e-08,5.02767e-08,2.05314e-07,4.02213e-07
4977,2.8256e-08,5.53541e-08,2.26048e-07,4.42833e-07
4987,4.20476e-08,8.2372e-08,3.3638e-07,6.58976e-07
4989,5.22727e-08,8.10338e-08,4.18182e-07,6.4827e-07
4994,2.5716e-08,5.03782e-08,2.05728e-07,4.03026e-07
5003,1.65228e-07,3.02387e-07,9.01827e-08,1.7667e-07
5005,3.47657e-07,6.81068e-07,2.78126e-06,5.44854e-06
5017,1.16774e-07,2.28762e-07,1.47883e-07,2.89705e-07
5020,4.31925e-08,8.4615e-08,3.4554e-07,6.7692e-07
5023,2.63956e-09,5.17096e-09,0,0
5027,1.57036e-08,3.07636e-08,1.25629e-07,2.46109e-07
5028,4.93553e-08,9.6688e-08,3.94842e-07,7.73504e-07
5039,1.29453e-07,1.9363e-07,4.0753e-07,6.31848e-07
5042,6.69548e-08,1.31166e-07,5.35639e-07,1.04933e-06
5045,1.87775e-08,3.67855e-08,1.5022e-07,2.94284e-07
5046,3.46943e-08,6.79668e-08,2.77554e-07,5.43734e-07
5049,4.90762e-08,9.61413e-08,0,0
5054,1.33836e-07,2.4716e-07,6.32909e-08,1.23988e-07
5059,2.64204e-08,5.17582e-08,2.11364e-07,4.14065e-07
5066,6.30857e-07,1.06591e-06,0,0
5071,7.16893e-08,1.40441e-07,0,0
5077,3.51692e-08,6.88972e-08,2.81354e-07,5.51177e-07
5086,6.83742e-08,9.7052e-08,5.46994e-07,7.76416e-07
5088,1.07432e-07,2.10462e-07,8.59459e-07,1.6837e-06
5089,4.02453e-08,5.86983e-08,3.21962e-07,4.69587e-07
5090,4.20427e-08,8.23626e-08,3.36342e-07,6.58901e-07
5102,2.02829e-08,3.97345e-08,1.62263e-07,3.17876e-07
5105,2.48554e-07,4.86923e-07,1.34144e-06,2.62792e-06
5107,7.17515e-07,1.40563e-06,0,0
5110,7.37838e-08,1.08532e-07,5.90271e-07,8.68258e-07
5127,1.0267e-07,1.80739e-07,8.21363e-07,1.44591e-06
5128,4.87761e-08,9.55534e-08,1.66128e-07,3.25448e-07
5143,1.8922e-07,3.04414e-07,1.51376e-06,2.43531e-06
5148,9.10722e-08,1.78412e-07,7.28577e-07,1.4273e-06
5153,4.44371e-07,8.55258e-07,1.96515e-06,3.72851e-06
5155,2.09063e-08,4.09559e-08,1.67251e-07,3.27647e-07
5161,4.09055e-08,8.01348e-08,3.27244e-07,6.41078e-07
5163,1.44786e-08,2.83638e-08,1.15829e-07,2.2691e-07
5167,9.96088e-08,1.44603e-07,7.9687e-07,1.15682e-06
5181,3.23939e-08,6.34603e-08,2.59151e-07,5.07683e-07
5183,1.41812e-07,2.18935e-07,1.1345e-06,1.75148e-06
5186,4.00578e-08,7.8474e-08,3.20462e-07,6.27792e-07
5188,7.69217e-07,1.50691e-06,0,0
5197,1.71523e-07,3.14477e-07,9.11086e-08,1.78484e-07
5202,6.75823e-07,1.1382e-06,4.98201e-06,8.99472e-06
5207,1.21546e-07,2.3811e-07,1.90834e-07,3.73848e-07
5209,4.52835e-08,8.87112e-08,3.62268e-07,7.09689e-07
5211,1.69222e-08,3.31509e-08,1.35378e-07,2.65207e-07
5214,3.25284e-08,6.37237e-08,2.60227e-07,5.0979e-07
5221,3.10699e-07,5.68479e-07,1.70186e-07,3.33399e-07
5231,1.23562e-08,2.42059e-08,9.88492e-08,1.93648e-07
5239,8.20938e-07,1.13678e-06,3.2287e-06,6.3251e-06
5241,7.22787e-08,1.41595e-07,5.7823e-07,1.13276e-06
5242,1.27786e-07,2.50336e-07,0,0
5249,5.51071e-08,9.8036e-08,4.27567e-08,8.37612e-08
5250,5.36562e-08,1.05113e-07,4.29249e-07,8.40908e-07
5256,4.97032e-08,6.95953e-08,3.97626e-07,5.56762e-07
5257,8.85255e-08,1.73423e-07,7.08204e-07,1.38738e-06
5260,1.23837e-07,2.42599e-07,5.95083e-08,1.16578e-07
5264,7.99611e-08,1.56645e-07,6.39689e-07,1.25316e-06
5270,5.30784e-08,1.03982e-07,4.24627e-07,8.31853e-07
5272,2.56078e-07,3.49632e-07,1.44164e-07,2.8242e-07
5274,3.87249e-08,7.58629e-08,3.09799e-07,6.06903e-07
5275,1.50359e-08,2.94557e-08,1.11109e-07,2.17665e-07
5282,6.48901e-08,1.27121e-07,0,0
5286,3.52588e-08,6.90728e-08,2.82071e-07,5.52582e-07
5288,2.40242e-08,4.70639e-08,1.92194e-07,3.76511e-07
5292,6.29641e-08,1.23348e-07,5.03713e-07,9.86784e-07
5293,7.16221e-09,1.40309e-08,0,0
5295,4.23455e-08,8.29557e-08,3.38764e-07,6.63646e-07
5299,4.84723e-08,7.33653e-08,3.87778e-07,5.86923e-07
5303,9.90867e-08,1.79303e-07,6.31415e-08,1.23695e-07
5304,1.95146e-07,3.82294e-07,0,0
5309,8.02833e-08,1.40123e-07,7.48995e-08,1.4673e-07
5313,4.18176e-08,8.19216e-08,3.34541e-07,6.55373e-07
5317,1.30449e-07,2.55552e-07,1.04359e-06,2.04441e-06
5320,2.50463e-08,4.90662e-08,2.0037e-07,3.9253e-07
5324,2.94239e-08,5.7642e-08,2.35391e-07,4.61136e-07
5326,6.26961e-08,8.69704e-08,5.01569e-07,6.95763e-07
5327,3.64552e-08,7.14165e-08,2.91642e-07,5.71332e-07
5328,5.14345e-07,8.17524e-07,1.75865e-07,3.44523e-07
5330,1.42388e-07,2.78942e-07,1.13911e-06,2.23153e-06
5336,1.55479e-07,2.44204e-07,1.24383e-06,1.95363e-06
5345,7.39311e-08,8.55593e-08,5.88465e-07,6.80973e-07
5350,1.05552e-07,2.06779e-07,8.44419e-07,1.65423e-06
5354,7.27291e-08,1.42478e-07,0,0
5355,1.91271e-07,2.74713e-07,6.61172e-07,1.10561e-06
5357,3.94522e-08,7.72876e-08,3.15617e-07,6.18301e-07
5359,2.47541e-08,4.84939e-08,1.98033e-07,3.87951e-07
5369,2.1874e-07,4.28516e-07,0,0
5372,1.27125e-07,2.1073e-07,0,0
5374,2.19475e-08,4.29956e-08,1.7558e-07,3.43965e-07
5376,1.40704e-07,2.75642e-07,2.2065e-07,4.32258e-07
5378,2.95555e-07,5.78998e-07,0,0
5384,6.46441e-08,1.26639e-07,0,0
5385,2.44106e-09,4.78208e-09,1.95285e-08,3.82567e-08
5387,5.18298e-08,1.01536e-07,4.14638e-07,8.12285e-07
5388,1.93254e-07,2.67756e-07,0,0
5392,3.02256e-08,5.92125e-08,2.41805e-07,4.737e-07
5395,4.31048e-08,8.44432e-08,3.44838e-07,6.75545e-07
5401,6.38107e-08,7.27596e-08,5.10485e-07,5.82077e-07
5423,1.34918e-08,2.64308e-08,1.07935e-07,2.11446e-07
5436,1.341e-07,1.91519e-07,4.00799e-07,7.85172e-07
5437,2.83541e-07,5.27657e-07,1.16587e-07,2.28396e-07
5441,1.57399e-07,3.01596e-07,1.25919e-06,2.41277e-06
5443,2.87966e-08,5.64131e-08,2.30373e-07,4.51305e-07
5447,3.45998e-08,6.77817e-08,2.76798e-07,5.42253e-07
5460,2.20515e-07,4.31993e-07,0,0
5471,1.74371e-07,3.41596e-07,0,0
5472,2.727e-08,5.34225e-08,2.1816e-07,4.2738e-07
5473,5.08e-07,9.95183e-07,0,0
5476,1.55633e-06,3.04889e-06,1.02015e-06,1.9985e-06
5478,1.98861e-07,3.60967e-07,1.21732e-07,2.38475e-07
5485,2.05367e-08,4.02319e-08,1.64294e-07,3.21855e-07
5486,1.50326e-08,2.94492e-08,1.20261e-07,2.35594e-07
5491,1.07489e-07,2.10573e-07,2.2687e-07,4.44443e-07
5492,2.82892e-08,5.54191e-08,2.26314e-07,4.43353e-07
5495,1.13726e-07,2.22791e-07,9.09808e-07,1.78233e-06
5500,2.91639e-07,5.71327e-07,0,0
5501,1.62683e-08,3.18699e-08,1.30146e-07,2.54959e-07
5503,3.83609e-08,7.51498e-08,2.65479e-08,5.20078e-08
5511,3.92268e-08,7.68461e-08,3.13814e-07,6.14769e-07
5513,6.11642e-08,1.19822e-07,4.89313e-07,9.58575e-07
5515,1.02506e-07,2.00811e-07,0,0
5519,2.43124e-07,4.76285e-07,0,0
5522,4.63484e-08,9.07974e-08,3.70787e-07,7.26379e-07
5524,4.55252e-09,8.91849e-09,3.64202e-08,7.13479e-08
5525,4.47535e-08,8.7673e-08,3.58028e-07,7.01384e-07
5534,1.29499e-07,2.53691e-07,6.13212e-07,1.20129e-06
5541,2.57575e-08,5.04594e-08,2.0606e-07,4.03675e-07
5547,1.77371e-07,2.01329e-07,9.38185e-07,1.30786e-06
5550,2.0051e-08,3.92803e-08,1.60408e-07,3.14243e-07
5552,8.278e-08,1.62168e-07,0,0
5555,8.92112e-08,1.14923e-07,5.84658e-07,7.12137e-07
5557,9.11654e-08,1.78595e-07,0,0
5560,2.94617e-08,5.7716e-08,2.35693e-07,4.61728e-07
5561,5.20905e-08,1.02046e-07,0,0
5565,1.04151e-08,2.04033e-08,8.33204e-08,1.63226e-07
5566,1.85681e-07,3.63752e-07,4.30526e-07,8.4341e-07
5567,1.09728e-07,2.1496e-07,0,0
5569,3.11028e-07,6.09311e-07,0,0
5575,2.64582e-08,5.18322e-08,2.11666e-07,4.14657e-07
5580,3.81505e-07,7.47377e-07,0,0
5583,2.28785e-07,4.48194e-07,0,0
5584,4.25924e-08,6.20367e-08,3.40739e-07,4.96294e-07
5587,6.37205e-07,1.09132e-06,6.67778e-07,9.66613e-07
5590,5.89345e-07,1.15454e-06,3.56255e-06,6.97911e-06
5596,1.8202e-08,3.5658e-08,1.45616e-07,2.85264e-07
5597,8.5451e-07,1.674e-06,2.99021e-06,5.85787e-06
5600,2.68293e-07,5.25591e-07,2.14634e-06,4.20473e-06
5603,1.22929e-07,2.4082e-07,9.83431e-07,1.92656e-06
5609,2.29782e-08,4.50148e-08,1.83826e-07,3.60118e-07
5614,3.60083e-08,7.0541e-08,2.88066e-07,5.64328e-07
5615,5.89805e-08,1.15544e-07,4.71844e-07,9.24352e-07
5621,7.86836e-08,1.54143e-07,1.78129e-07,3.48958e-07
5624,2.09736e-08,4.10877e-08,1.67789e-07,3.28701e-07
5627,6.99842e-07,1.371e-06,5.5629e-07,1.08978e-06
5629,8.37406e-08,1.64049e-07,2.69213e-07,5.27393e-07
5630,5.03278e-07,9.4269e-07,6.01628e-07,8.9711e-07
5634,9.61198e-08,1.36409e-07,2.98056e-07,5.83897e-07
5636,4.73067e-09,9.26747e-09,3.78453e-08,7.41397e-08
5637,5.14683e-07,8.24063e-07,2.33251e-07,4.00519e-07
5643,1.54269e-07,2.43668e-07,2.69795e-07,4.82595e-07
5651,1.45611e-08,2.85255e-08,1.16489e-07,2.28204e-07
5652,2.81958e-07,5.52361e-07,0,0
5655,4.90607e-08,9.33072e-08,1.1615e-08,2.2754e-08
5656,2.69495e-07,4.88831e-07,1.66525e-07,3.26226e-07
5660,1.29264e-08,2.53231e-08,1.03411e-07,2.02585e-07
5661,1.49437e-07,2.319e-07,2.95467e-07,5.78827e-07
5664,3.57792e-08,7.00921e-08,2.86234e-07,5.60737e-07
5670,3.45834e-08,6.77496e-08,2.76667e-07,5.41996e-07
5686,3.57243e-08,6.99847e-08,2.85795e-07,5.59877e-07
5687,1.99522e-07,2.47916e-07,1.59617e-06,1.98333e-06
5695,5.20234e-08,1.01915e-07,4.16187e-07,8.15319e-07
